Var,availRatio,nonZeroRatio
Var7400, 1.0, 0.0014800000000000368
Var7401, 1.0, 0.88684
Var7402, 1.0, 0.0033199999999999896
Var7403, 1.0, 0.00024000000000001798
Var7404, 1.0, 0.17837999999999998
Var7405, 1.0, 0.0
Var7406, 1.0, 4.0000000000040004e-05
Var7407, 1.0, 7.999999999996898e-05
Var7408, 1.0, 0.0018599999999999728
Var7409, 1.0, 0.08116000000000001
Var7410, 1.0, 0.037919999999999954
Var7411, 1.0, 0.06779999999999997
Var7412, 1.0, 0.0011600000000000499
Var7413, 1.0, 0.04681999999999997
Var7414, 1.0, 0.0010799999999999699
Var7415, 1.0, 0.0008200000000000429
Var7416, 1.0, 0.81682
Var7417, 1.0, 0.0024199999999999777
Var7418, 1.0, 0.0036599999999999966
Var7419, 1.0, 4.0000000000040004e-05
Var7420, 1.0, 0.0014600000000000168
Var7421, 1.0, 0.0050200000000000244
Var7422, 1.0, 0.0011600000000000499
Var7423, 1.0, 0.05593999999999999
Var7424, 0.88942, 0.71784
Var7425, 1.0, 0.00012000000000000899
Var7426, 1.0, 0.00024000000000001798
Var7427, 1.0, 0.0008200000000000429
Var7428, 1.0, 0.84838
Var7429, 1.0, 9.999999999998899e-05
Var7430, 1.0, 0.008099999999999996
Var7431, 1.0, 0.31892
Var7432, 1.0, 0.0010000000000000009
Var7433, 1.0, 0.0015600000000000058
Var7434, 1.0, 0.0
Var7435, 1.0, 0.00019999999999997797
Var7436, 1.0, 0.02861999999999998
Var7437, 1.0, 0.0006000000000000449
Var7438, 1.0, 0.0
Var7439, 1.0, 0.0
Var7440, 1.0, 0.0026599999999999957
Var7441, 1.0, 0.06898000000000004
Var7442, 1.0, 0.0026800000000000157
Var7443, 1.0, 0.00038000000000004697
Var7444, 1.0, 0.0
Var7445, 1.0, 0.056379999999999986
Var7446, 1.0, 0.0
Var7447, 1.0, 0.00021999999999999797
Var7448, 1.0, 0.0027399999999999647
Var7449, 1.0, 0.0038399999999999546
Var7450, 1.0, 0.0005800000000000249
Var7451, 1.0, 0.00048000000000003595
Var7452, 1.0, 0.015159999999999951
Var7453, 1.0, 0.011680000000000024
Var7454, 1.0, 0.0026199999999999557
Var7455, 1.0, 0.96028
Var7456, 1.0, 0.04357999999999995
Var7457, 1.0, 0.00017999999999995797
Var7458, 1.0, 0.006800000000000028
Var7459, 1.0, 0.06252000000000002
Var7460, 1.0, 2.0000000000020002e-05
Var7461, 1.0, 0.00029999999999996696
Var7462, 1.0, 0.12702000000000002
Var7463, 1.0, 0.038880000000000026
Var7464, 1.0, 0.00019999999999997797
Var7465, 1.0, 0.21084000000000003
Var7466, 1.0, 0.00048000000000003595
Var7467, 1.0, 0.017240000000000033
Var7468, 1.0, 0.48328000000000004
Var7469, 1.0, 0.00048000000000003595
Var7470, 1.0, 0.09548000000000001
Var7471, 1.0, 0.0007399999999999629
Var7472, 1.0, 0.0010000000000000009
Var7473, 1.0, 0.0016199999999999548
Var7474, 1.0, 0.0037399999999999656
Var7475, 0.47712, 0.99982
Var7476, 1.0, 0.05818000000000001
Var7477, 1.0, 0.05789999999999995
Var7478, 1.0, 0.00031999999999998696
Var7479, 1.0, 0.05884
Var7480, 1.0, 0.0018200000000000438
Var7481, 1.0, 9.999999999998899e-05
Var7482, 1.0, 0.0020599999999999508
Var7483, 1.0, 0.025920000000000054
Var7484, 1.0, 0.34843999999999997
Var7485, 1.0, 0.83872
Var7486, 1.0, 0.0005199999999999649
Var7487, 1.0, 0.007979999999999987
Var7488, 1.0, 0.0
Var7489, 1.0, 0.0026199999999999557
Var7490, 1.0, 4.0000000000040004e-05
Var7491, 1.0, 0.02180000000000004
Var7492, 1.0, 0.0006599999999999939
Var7493, 1.0, 0.012319999999999998
Var7494, 1.0, 0.017320000000000002
Var7495, 1.0, 0.005939999999999945
Var7496, 1.0, 0.000260000000000038
Var7497, 1.0, 0.0037599999999999856
Var7498, 1.0, 0.00021999999999999797
Var7499, 1.0, 0.95666
Var7500, 1.0, 0.0
Var7501, 1.0, 0.0008200000000000429
Var7502, 1.0, 0.00048000000000003595
Var7503, 1.0, 0.05510000000000004
Var7504, 1.0, 0.04393999999999998
Var7505, 1.0, 0.005979999999999985
Var7506, 1.0, 0.0008200000000000429
Var7507, 1.0, 0.17593999999999999
Var7508, 1.0, 0.0010000000000000009
Var7509, 1.0, 0.0004999999999999449
Var7510, 1.0, 0.85152
Var7511, 1.0, 0.0024800000000000377
Var7512, 1.0, 0.18788000000000005
Var7513, 1.0, 0.0044600000000000195
Var7514, 1.0, 0.19088000000000005
Var7515, 1.0, 0.0008200000000000429
Var7516, 1.0, 0.29556000000000004
Var7517, 1.0, 0.0
Var7518, 1.0, 0.0031799999999999606
Var7519, 1.0, 0.0014399999999999968
Var7520, 1.0, 0.95768
Var7521, 1.0, 0.34550000000000003
Var7522, 1.0, 0.0045800000000000285
Var7523, 1.0, 0.0017000000000000348
Var7524, 1.0, 0.0011799999999999589
Var7525, 1.0, 0.015179999999999971
Var7526, 1.0, 0.0
Var7527, 1.0, 5.999999999994898e-05
Var7528, 1.0, 0.0010999999999999899
Var7529, 1.0, 0.40215999999999996
Var7530, 1.0, 0.5208200000000001
Var7531, 1.0, 0.0
Var7532, 1.0, 0.00046000000000001595
Var7533, 1.0, 0.00017999999999995797
Var7534, 1.0, 0.0
Var7535, 1.0, 4.0000000000040004e-05
Var7536, 1.0, 0.0008599999999999719
Var7537, 1.0, 0.006000000000000005
Var7538, 1.0, 0.97614
Var7539, 1.0, 0.0040599999999999525
Var7540, 1.0, 0.0010200000000000209
Var7541, 1.0, 0.0009799999999999809
Var7542, 1.0, 0.98756
Var7543, 1.0, 0.0031999999999999806
Var7544, 1.0, 7.999999999996898e-05
Var7545, 1.0, 0.0016199999999999548
Var7546, 1.0, 0.0534
Var7547, 1.0, 0.0005600000000000049
Var7548, 1.0, 9.999999999998899e-05
Var7549, 1.0, 5.999999999994898e-05
Var7550, 1.0, 0.06055999999999995
Var7551, 1.0, 0.00548000000000004
Var7552, 1.0, 0.0038200000000000456
Var7553, 1.0, 0.0
Var7554, 1.0, 0.0
Var7555, 1.0, 0.0012199999999999989
Var7556, 1.0, 0.0005800000000000249
Var7557, 1.0, 0.19510000000000005
Var7558, 1.0, 0.00027999999999994696
Var7559, 1.0, 0.26195999999999997
Var7560, 1.0, 9.999999999998899e-05
Var7561, 1.0, 0.42447999999999997
Var7562, 1.0, 0.08565999999999996
Var7563, 1.0, 0.008240000000000025
Var7564, 1.0, 0.0025399999999999867
Var7565, 1.0, 0.8558
Var7566, 1.0, 0.06691999999999998
Var7567, 1.0, 0.00038000000000004697
Var7568, 1.0, 5.999999999994898e-05
Var7569, 1.0, 0.0018799999999999928
Var7570, 1.0, 0.0
Var7571, 1.0, 0.0025600000000000067
Var7572, 1.0, 0.031000000000000028
Var7573, 1.0, 0.008499999999999952
Var7574, 1.0, 0.81186
Var7575, 1.0, 0.005160000000000053
Var7576, 1.0, 0.16681999999999997
Var7577, 1.0, 0.0033199999999999896
Var7578, 1.0, 0.96604
Var7579, 1.0, 0.48954
Var7580, 1.0, 0.0018599999999999728
Var7581, 1.0, 0.0025199999999999667
Var7582, 1.0, 0.0008000000000000229
Var7583, 1.0, 0.00034000000000000696
Var7584, 1.0, 0.00041999999999997595
Var7585, 1.0, 0.020399999999999974
Var7586, 1.0, 4.0000000000040004e-05
Var7587, 1.0, 0.007340000000000013
Var7588, 1.0, 0.0797
Var7589, 1.0, 0.0049000000000000155
Var7590, 1.0, 0.024499999999999966
Var7591, 1.0, 0.0042200000000000015
Var7592, 1.0, 0.03495999999999999
Var7593, 1.0, 0.0030000000000000027
Var7594, 1.0, 0.0
Var7595, 1.0, 0.0
Var7596, 1.0, 0.0006399999999999739
Var7597, 1.0, 9.999999999998899e-05
Var7598, 1.0, 0.05400000000000005
Var7599, 1.0, 0.0009200000000000319
Var7600, 1.0, 0.042120000000000046
Var7601, 1.0, 0.25105999999999995
Var7602, 1.0, 0.0009400000000000519
Var7603, 1.0, 0.009299999999999975
Var7604, 1.0, 0.95748
Var7605, 1.0, 0.00036000000000002697
Var7606, 1.0, 0.0008799999999999919
Var7607, 1.0, 0.0007200000000000539
Var7608, 1.0, 0.000160000000000049
Var7609, 1.0, 0.040139999999999953
Var7610, 1.0, 0.24695999999999996
Var7611, 1.0, 0.0008599999999999719
Var7612, 1.0, 0.0
Var7613, 1.0, 0.03427999999999998
Var7614, 1.0, 0.21631999999999996
Var7615, 1.0, 0.00017999999999995797
Var7616, 1.0, 0.044460000000000055
Var7617, 1.0, 0.0
Var7618, 1.0, 0.01544000000000001
Var7619, 1.0, 0.0024399999999999977
Var7620, 1.0, 0.00021999999999999797
Var7621, 1.0, 0.009959999999999969
Var7622, 1.0, 0.04139999999999999
Var7623, 1.0, 0.038959999999999995
Var7624, 1.0, 0.0006199999999999539
Var7625, 1.0, 0.0027599999999999847
Var7626, 1.0, 0.000260000000000038
Var7627, 1.0, 0.0
Var7628, 1.0, 0.0027800000000000047
Var7629, 1.0, 0.0024600000000000177
Var7630, 0.47712, 0.99362
Var7631, 1.0, 0.005780000000000007
Var7632, 1.0, 0.0033999999999999586
Var7633, 1.0, 0.00039999999999995595
Var7634, 1.0, 0.02725999999999995
Var7635, 1.0, 0.0023800000000000487
Var7636, 1.0, 0.44020000000000004
Var7637, 1.0, 0.0015800000000000258
Var7638, 1.0, 0.0013400000000000079
Var7639, 1.0, 0.0042799999999999505
Var7640, 1.0, 0.02207999999999999
Var7641, 1.0, 0.00031999999999998696
Var7642, 1.0, 0.009539999999999993
Var7643, 1.0, 0.00048000000000003595
Var7644, 1.0, 0.0023400000000000087
Var7645, 1.0, 0.25988
Var7646, 1.0, 0.30944000000000005
Var7647, 1.0, 0.019039999999999946
Var7648, 1.0, 0.0007800000000000029
Var7649, 0.024819999999999953, 0.97552
Var7650, 1.0, 0.86782
Var7651, 1.0, 0.04598000000000002
Var7652, 1.0, 0.8526400000000001
Var7653, 1.0, 0.005319999999999991
Var7654, 1.0, 0.04744000000000004
Var7655, 1.0, 0.0027000000000000357
Var7656, 1.0, 0.018419999999999992
Var7657, 1.0, 0.0041400000000000325
Var7658, 1.0, 0.0
Var7659, 1.0, 0.0046599999999999975
Var7660, 1.0, 0.29813999999999996
Var7661, 1.0, 0.0007800000000000029
Var7662, 1.0, 0.0010999999999999899
Var7663, 1.0, 0.0019000000000000128
Var7664, 1.0, 0.07098000000000004
Var7665, 1.0, 0.006820000000000048
Var7666, 1.0, 0.00029999999999996696
Var7667, 1.0, 0.22972000000000004
Var7668, 1.0, 0.00021999999999999797
Var7669, 1.0, 0.98738
Var7670, 0.03158000000000005, 0.9714
Var7671, 1.0, 0.00043999999999999595
Var7672, 1.0, 4.0000000000040004e-05
Var7673, 1.0, 0.006220000000000003
Var7674, 1.0, 0.0
Var7675, 1.0, 0.0033999999999999586
Var7676, 1.0, 0.0
Var7677, 1.0, 0.0012199999999999989
Var7678, 1.0, 0.0023800000000000487
Var7679, 1.0, 0.005279999999999951
Var7680, 1.0, 0.06998000000000004
Var7681, 1.0, 0.0007000000000000339
Var7682, 1.0, 0.0014800000000000368
Var7683, 1.0, 0.0
Var7684, 1.0, 0.031100000000000017
Var7685, 1.0, 0.0
Var7686, 1.0, 0.0036800000000000166
Var7687, 1.0, 0.0015800000000000258
Var7688, 1.0, 0.0
Var7689, 1.0, 0.006619999999999959
Var7690, 1.0, 0.000160000000000049
Var7691, 1.0, 7.999999999996898e-05
Var7692, 1.0, 0.04090000000000005
Var7693, 1.0, 0.006179999999999963
Var7694, 1.0, 0.0007599999999999829
Var7695, 1.0, 0.81236
Var7696, 1.0, 0.0020999999999999908
Var7697, 1.0, 0.0043600000000000305
Var7698, 1.0, 0.0
Var7699, 0.011159999999999948, 0.99962
Var7700, 1.0, 0.03505999999999998
Var7701, 1.0, 0.0029799999999999827
Var7702, 1.0, 0.0031999999999999806
Var7703, 1.0, 0.5291600000000001
Var7704, 1.0, 0.0045800000000000285
Var7705, 1.0, 0.88268
Var7706, 1.0, 0.0005399999999999849
Var7707, 1.0, 0.0048200000000000465
Var7708, 1.0, 0.00544
Var7709, 1.0, 0.007419999999999982
Var7710, 1.0, 0.0033999999999999586
Var7711, 1.0, 7.999999999996898e-05
Var7712, 1.0, 0.00019999999999997797
Var7713, 1.0, 0.0024399999999999977
Var7714, 1.0, 0.059579999999999966
Var7715, 0.022580000000000044, 0.99234
Var7716, 1.0, 0.0029599999999999627
Var7717, 1.0, 0.062080000000000024
Var7718, 1.0, 0.8240000000000001
Var7719, 1.0, 0.0027199999999999447
Var7720, 1.0, 0.0025600000000000067
Var7721, 1.0, 4.0000000000040004e-05
Var7722, 1.0, 0.0006399999999999739
Var7723, 1.0, 0.0048799999999999955
Var7724, 1.0, 0.0
Var7725, 1.0, 0.0038799999999999946
Var7726, 1.0, 0.0046599999999999975
Var7727, 1.0, 0.07738
Var7728, 1.0, 0.0042200000000000015
Var7729, 1.0, 0.0007200000000000539
Var7730, 1.0, 0.0041200000000000125
Var7731, 1.0, 0.8627
Var7732, 1.0, 0.31854000000000005
Var7733, 1.0, 0.04403999999999997
Var7734, 1.0, 0.14064
Var7735, 1.0, 0.33786000000000005
Var7736, 1.0, 0.30562
Var7737, 1.0, 0.017240000000000033
Var7738, 1.0, 2.0000000000020002e-05
Var7739, 1.0, 0.00017999999999995797
Var7740, 1.0, 0.06320000000000003
Var7741, 1.0, 0.009820000000000051
Var7742, 1.0, 0.03254000000000001
Var7743, 1.0, 0.0019599999999999618
Var7744, 1.0, 0.14564
Var7745, 1.0, 0.00029999999999996696
Var7746, 1.0, 0.0008799999999999919
Var7747, 1.0, 0.0014399999999999968
Var7748, 1.0, 0.0
Var7749, 1.0, 0.00761999999999996
Var7750, 1.0, 2.0000000000020002e-05
Var7751, 1.0, 0.0
Var7752, 1.0, 0.03647999999999996
Var7753, 1.0, 0.34953999999999996
Var7754, 1.0, 0.0
Var7755, 1.0, 0.04068000000000005
Var7756, 1.0, 0.013399999999999967
Var7757, 1.0, 0.64996
Var7758, 1.0, 0.0039000000000000146
Var7759, 1.0, 5.999999999994898e-05
Var7760, 1.0, 0.0
Var7761, 1.0, 0.0
Var7762, 1.0, 0.0
Var7763, 1.0, 0.0022799999999999487
Var7764, 1.0, 0.0009799999999999809
Var7765, 1.0, 0.0036000000000000476
Var7766, 0.014040000000000052, 0.9924
Var7767, 1.0, 0.02525999999999995
Var7768, 1.0, 0.000140000000000029
Var7769, 1.0, 0.009279999999999955
Var7770, 1.0, 5.999999999994898e-05
Var7771, 1.0, 4.0000000000040004e-05
Var7772, 1.0, 0.0007200000000000539
Var7773, 1.0, 0.0012400000000000189
Var7774, 1.0, 0.0024999999999999467
Var7775, 1.0, 0.0019799999999999818
Var7776, 1.0, 0.00024000000000001798
Var7777, 1.0, 9.999999999998899e-05
Var7778, 1.0, 0.0014800000000000368
Var7779, 1.0, 7.999999999996898e-05
Var7780, 1.0, 0.06891999999999998
Var7781, 1.0, 9.999999999998899e-05
Var7782, 1.0, 0.005600000000000049
Var7783, 1.0, 0.0034999999999999476
Var7784, 1.0, 0.00027999999999994696
Var7785, 1.0, 0.0032400000000000206
Var7786, 1.0, 0.0008599999999999719
Var7787, 1.0, 0.048760000000000026
Var7788, 1.0, 0.0004999999999999449
Var7789, 1.0, 0.0050400000000000444
Var7790, 1.0, 0.007279999999999953
Var7791, 1.0, 0.0
Var7792, 1.0, 0.00038000000000004697
Var7793, 1.0, 0.00043999999999999595
Var7794, 1.0, 0.000160000000000049
Var7795, 1.0, 0.86088
Var7796, 1.0, 0.017859999999999987
Var7797, 1.0, 0.05922000000000005
Var7798, 1.0, 0.0016800000000000148
Var7799, 1.0, 0.0012600000000000389
Var7800, 1.0, 0.0
Var7801, 1.0, 0.015100000000000002
Var7802, 1.0, 2.0000000000020002e-05
Var7803, 1.0, 9.999999999998899e-05
Var7804, 1.0, 0.00019999999999997797
Var7805, 1.0, 0.01532
Var7806, 1.0, 0.000160000000000049
Var7807, 1.0, 0.0019799999999999818
Var7808, 1.0, 9.999999999998899e-05
Var7809, 1.0, 0.0
Var7810, 1.0, 0.00019999999999997797
Var7811, 1.0, 2.0000000000020002e-05
Var7812, 1.0, 0.0007800000000000029
Var7813, 1.0, 0.10184000000000004
Var7814, 1.0, 0.08662000000000003
Var7815, 1.0, 0.014660000000000006
Var7816, 1.0, 0.87464
Var7817, 1.0, 0.0048399999999999554
Var7818, 1.0, 0.8767
Var7819, 1.0, 0.009700000000000042
Var7820, 1.0, 0.00031999999999998696
Var7821, 1.0, 0.006120000000000014
Var7822, 1.0, 0.0033800000000000496
Var7823, 1.0, 0.03495999999999999
Var7824, 1.0, 0.012519999999999976
Var7825, 1.0, 0.0009200000000000319
Var7826, 1.0, 0.0
Var7827, 1.0, 0.0011600000000000499
Var7828, 1.0, 0.010020000000000029
Var7829, 1.0, 0.0
Var7830, 1.0, 0.0036199999999999566
Var7831, 1.0, 0.0021200000000000108
Var7832, 1.0, 0.00031999999999998696
Var7833, 1.0, 0.0
Var7834, 1.0, 0.00036000000000002697
Var7835, 1.0, 0.0032200000000000006
Var7836, 1.0, 2.0000000000020002e-05
Var7837, 1.0, 0.010279999999999956
Var7838, 1.0, 0.01429999999999998
Var7839, 1.0, 0.0006800000000000139
Var7840, 1.0, 0.007380000000000053
Var7841, 1.0, 4.0000000000040004e-05
Var7842, 1.0, 0.0
Var7843, 1.0, 0.0038000000000000256
Var7844, 1.0, 0.0008599999999999719
Var7845, 1.0, 0.0008000000000000229
Var7846, 1.0, 4.0000000000040004e-05
Var7847, 1.0, 0.0
Var7848, 1.0, 0.0040999999999999925
Var7849, 1.0, 2.0000000000020002e-05
Var7850, 1.0, 0.000160000000000049
Var7851, 1.0, 0.0024399999999999977
Var7852, 1.0, 0.0017800000000000038
Var7853, 1.0, 0.0006199999999999539
Var7854, 1.0, 0.03069999999999995
Var7855, 1.0, 0.0031600000000000517
Var7856, 1.0, 0.81364
Var7857, 1.0, 0.0044399999999999995
Var7858, 1.0, 0.00021999999999999797
Var7859, 1.0, 0.00983999999999996
Var7860, 1.0, 0.0007000000000000339
Var7861, 1.0, 0.015880000000000005
Var7862, 1.0, 0.0
Var7863, 1.0, 0.0049200000000000355
Var7864, 1.0, 0.80706
Var7865, 1.0, 0.000160000000000049
Var7866, 1.0, 0.008839999999999959
Var7867, 1.0, 0.0029200000000000337
Var7868, 1.0, 0.0042200000000000015
Var7869, 1.0, 0.0029000000000000137
Var7870, 1.0, 0.10892000000000002
Var7871, 1.0, 0.00012000000000000899
Var7872, 1.0, 0.000140000000000029
Var7873, 1.0, 1.0
Var7874, 1.0, 0.0010999999999999899
Var7875, 1.0, 0.92578
Var7876, 1.0, 0.0028599999999999737
Var7877, 1.0, 0.0005600000000000049
Var7878, 1.0, 0.0
Var7879, 1.0, 0.00039999999999995595
Var7880, 1.0, 0.00034000000000000696
Var7881, 1.0, 0.0020999999999999908
Var7882, 1.0, 0.0028200000000000447
Var7883, 1.0, 0.00019999999999997797
Var7884, 1.0, 0.0005199999999999649
Var7885, 1.0, 7.999999999996898e-05
Var7886, 1.0, 0.0009000000000000119
Var7887, 1.0, 0.0041999999999999815
Var7888, 1.0, 0.0
Var7889, 1.0, 0.00046000000000001595
Var7890, 1.0, 0.0022600000000000398
Var7891, 1.0, 0.21058
Var7892, 1.0, 0.0029200000000000337
Var7893, 1.0, 0.0023999999999999577
Var7894, 1.0, 0.00012000000000000899
Var7895, 1.0, 0.014939999999999953
Var7896, 1.0, 0.06686000000000003
Var7897, 0.024819999999999953, 0.9881
Var7898, 1.0, 0.0
Var7899, 1.0, 0.0022600000000000398
Var7900, 1.0, 0.0
Var7901, 1.0, 0.010260000000000047
Var7902, 1.0, 0.0021600000000000508
Var7903, 1.0, 0.87978
Var7904, 1.0, 0.0
Var7905, 1.0, 0.00021999999999999797
Var7906, 1.0, 0.0045199999999999685
Var7907, 1.0, 0.0007599999999999829
Var7908, 1.0, 0.0013999999999999568
Var7909, 1.0, 0.003920000000000035
Var7910, 1.0, 0.011379999999999946
Var7911, 0.0, 1.0
Var7912, 1.0, 0.000140000000000029
Var7913, 1.0, 4.0000000000040004e-05
Var7914, 1.0, 0.0010799999999999699
Var7915, 1.0, 0.000140000000000029
Var7916, 1.0, 0.01090000000000002
Var7917, 1.0, 0.6072
Var7918, 0.014040000000000052, 0.99108
Var7919, 1.0, 0.000260000000000038
Var7920, 1.0, 0.01100000000000001
Var7921, 1.0, 0.0
Var7922, 1.0, 0.0027199999999999447
Var7923, 1.0, 0.0021600000000000508
Var7924, 1.0, 0.00038000000000004697
Var7925, 1.0, 0.0008799999999999919
Var7926, 1.0, 0.0023600000000000287
Var7927, 1.0, 0.023419999999999996
Var7928, 1.0, 0.09106000000000003
Var7929, 1.0, 0.000160000000000049
Var7930, 1.0, 0.0028200000000000447
Var7931, 1.0, 0.00017999999999995797
Var7932, 1.0, 0.0
Var7933, 1.0, 0.31048
Var7934, 1.0, 0.0010799999999999699
Var7935, 1.0, 0.32394
Var7936, 1.0, 0.0
Var7937, 1.0, 0.2318
Var7938, 1.0, 0.0
Var7939, 1.0, 0.06869999999999998
Var7940, 1.0, 0.0048200000000000465
Var7941, 1.0, 0.0036800000000000166
Var7942, 1.0, 0.07662000000000002
Var7943, 1.0, 0.0012400000000000189
Var7944, 1.0, 0.0047000000000000375
Var7945, 1.0, 0.0
Var7946, 1.0, 0.0019599999999999618
Var7947, 1.0, 0.0
Var7948, 1.0, 0.0014800000000000368
Var7949, 1.0, 0.34728000000000003
Var7950, 1.0, 0.12838000000000005
Var7951, 1.0, 0.26549999999999996
Var7952, 1.0, 0.040080000000000005
Var7953, 1.0, 0.0013400000000000079
Var7954, 1.0, 0.011199999999999988
Var7955, 1.0, 0.008939999999999948
Var7956, 0.014040000000000052, 0.99428
Var7957, 1.0, 0.0020400000000000418
Var7958, 1.0, 0.018880000000000008
Var7959, 1.0, 0.98452
Var7960, 1.0, 0.0
Var7961, 1.0, 0.022220000000000018
Var7962, 1.0, 0.0048200000000000465
Var7963, 1.0, 0.92636
Var7964, 1.0, 0.0
Var7965, 1.0, 0.0016800000000000148
Var7966, 1.0, 0.02083999999999997
Var7967, 1.0, 0.10618000000000005
Var7968, 1.0, 0.0014600000000000168
Var7969, 1.0, 0.0029599999999999627
Var7970, 1.0, 0.0006199999999999539
Var7971, 1.0, 0.0012600000000000389
Var7972, 1.0, 0.006260000000000043
Var7973, 1.0, 0.00043999999999999595
Var7974, 1.0, 0.015880000000000005
Var7975, 1.0, 0.0020999999999999908
Var7976, 1.0, 0.06681999999999999
Var7977, 1.0, 0.0046199999999999575
Var7978, 1.0, 0.02088000000000001
Var7979, 1.0, 0.0012799999999999478
Var7980, 1.0, 0.006859999999999977
Var7981, 0.03158000000000005, 0.97426
Var7982, 1.0, 0.019260000000000055
Var7983, 1.0, 4.0000000000040004e-05
Var7984, 1.0, 0.00660000000000005
Var7985, 1.0, 0.0
Var7986, 1.0, 0.98876
Var7987, 1.0, 0.00038000000000004697
Var7988, 1.0, 0.000140000000000029
Var7989, 1.0, 0.010340000000000016
Var7990, 1.0, 4.0000000000040004e-05
Var7991, 1.0, 0.02639999999999998
Var7992, 1.0, 0.0
Var7993, 1.0, 0.00656000000000001
Var7994, 1.0, 0.020419999999999994
Var7995, 1.0, 0.0005800000000000249
Var7996, 1.0, 0.00012000000000000899
Var7997, 1.0, 0.057660000000000045
Var7998, 1.0, 0.0014600000000000168
Var7999, 1.0, 0.0015600000000000058
Var8000, 1.0, 0.00017999999999995797
Var8001, 1.0, 0.00012000000000000899
Var8002, 1.0, 0.83614
Var8003, 1.0, 0.005340000000000011
Var8004, 1.0, 0.0020000000000000018
Var8005, 1.0, 0.000140000000000029
Var8006, 1.0, 0.00038000000000004697
Var8007, 1.0, 0.0028399999999999537
Var8008, 1.0, 0.0005199999999999649
Var8009, 1.0, 0.0038599999999999746
Var8010, 1.0, 0.0045800000000000285
Var8011, 1.0, 0.0048200000000000465
Var8012, 1.0, 0.007920000000000038
Var8013, 1.0, 0.0029000000000000137
Var8014, 1.0, 0.009140000000000037
Var8015, 1.0, 0.19340000000000002
Var8016, 1.0, 0.0026800000000000157
Var8017, 1.0, 0.0042400000000000215
Var8018, 1.0, 0.0
Var8019, 1.0, 0.0
Var8020, 1.0, 0.029120000000000035
Var8021, 1.0, 0.00046000000000001595
Var8022, 1.0, 0.00029999999999996696
Var8023, 1.0, 0.0010799999999999699
Var8024, 1.0, 0.014900000000000024
Var8025, 1.0, 4.0000000000040004e-05
Var8026, 1.0, 0.0021799999999999597
Var8027, 1.0, 0.0027800000000000047
Var8028, 1.0, 0.0036199999999999566
Var8029, 1.0, 0.0
Var8030, 1.0, 0.00024000000000001798
Var8031, 0.34512, 0.98528
Var8032, 1.0, 0.02978000000000003
Var8033, 1.0, 0.49341999999999997
Var8034, 1.0, 0.0008599999999999719
Var8035, 1.0, 0.007040000000000046
Var8036, 1.0, 0.00041999999999997595
Var8037, 1.0, 0.0005800000000000249
Var8038, 1.0, 0.0043400000000000105
Var8039, 1.0, 0.0006599999999999939
Var8040, 1.0, 0.0
Var8041, 1.0, 0.27015999999999996
Var8042, 1.0, 0.0004999999999999449
Var8043, 1.0, 0.00029999999999996696
Var8044, 1.0, 0.0016399999999999748
Var8045, 1.0, 4.0000000000040004e-05
Var8046, 1.0, 0.013040000000000052
Var8047, 1.0, 0.000140000000000029
Var8048, 1.0, 0.08130000000000004
Var8049, 1.0, 0.0007599999999999829
Var8050, 1.0, 0.5324800000000001
Var8051, 1.0, 0.0009200000000000319
Var8052, 1.0, 0.06664000000000003
Var8053, 1.0, 0.0012799999999999478
Var8054, 1.0, 0.0007800000000000029
Var8055, 1.0, 0.0031400000000000317
Var8056, 1.0, 0.0005600000000000049
Var8057, 1.0, 0.0020200000000000218
Var8058, 1.0, 0.04512000000000005
Var8059, 1.0, 0.012660000000000005
Var8060, 1.0, 0.0010000000000000009
Var8061, 1.0, 0.0027599999999999847
Var8062, 1.0, 0.0006199999999999539
Var8063, 1.0, 0.00024000000000001798
Var8064, 1.0, 0.009159999999999946
Var8065, 1.0, 0.0026800000000000157
Var8066, 1.0, 0.08442000000000005
Var8067, 1.0, 0.013680000000000025
Var8068, 1.0, 0.00029999999999996696
Var8069, 1.0, 0.92506
Var8070, 1.0, 0.8618
Var8071, 1.0, 0.03510000000000002
Var8072, 1.0, 2.0000000000020002e-05
Var8073, 1.0, 0.0049000000000000155
Var8074, 1.0, 0.0033600000000000296
Var8075, 1.0, 0.0040000000000000036
Var8076, 1.0, 0.84842
Var8077, 1.0, 0.05884
Var8078, 1.0, 0.00021999999999999797
Var8079, 1.0, 0.0
Var8080, 1.0, 0.0015800000000000258
Var8081, 1.0, 0.013279999999999959
Var8082, 1.0, 0.00012000000000000899
Var8083, 1.0, 4.0000000000040004e-05
Var8084, 1.0, 0.0
Var8085, 1.0, 0.17149999999999999
Var8086, 1.0, 0.05622000000000005
Var8087, 1.0, 0.0014999999999999458
Var8088, 1.0, 0.025419999999999998
Var8089, 1.0, 0.0025800000000000267
Var8090, 1.0, 0.00048000000000003595
Var8091, 1.0, 0.0015399999999999858
Var8092, 1.0, 0.8378
Var8093, 1.0, 0.8619
Var8094, 1.0, 0.000160000000000049
Var8095, 1.0, 0.000160000000000049
Var8096, 1.0, 4.0000000000040004e-05
Var8097, 1.0, 0.2872
Var8098, 1.0, 0.0041999999999999815
Var8099, 1.0, 0.0012600000000000389
Var8100, 1.0, 0.0046599999999999975
Var8101, 1.0, 0.0017000000000000348
Var8102, 1.0, 0.0021400000000000308
Var8103, 1.0, 0.0007000000000000339
Var8104, 1.0, 0.0012999999999999678
